"family_id","canonical_key","n_flippers","valid","n_axis","n_diagonal","n_oblique","geometry_class","mean_distance_from_s","max_distance_from_s","mean_manhattan_from_s","max_manhattan_from_s","max_chebyshev_from_s","mean_pairwise_distance","adjacent_components","n_orientations","symmetry_count","gf2_rank","nullity","full_rank","reachable_states_log2","reachable_states","solutions_per_reachable_log2","solutions_per_reachable","distinct_move_rows","distinct_move_columns","mean_move_overlap","max_move_overlap","prop_moves_overlap","prop_overlap_2plus","sd_move_overlap","mean_move_hamming","min_move_hamming","max_move_hamming","sd_move_hamming","mean_local_hamming","min_local_hamming","max_local_hamming","sd_local_hamming","mean_pair_effect","min_pair_effect","max_pair_effect","sd_pair_effect","prop_pair_effect_small","effect_mean_pair_distance","effect_max_pair_distance","effect_sd_pair_distance","comparison_group","z_spatial_dispersion","z_local_change","z_overlap_variability","z_asymmetry","z_components","structural_difficulty_score","difficulty_percentile","difficulty_rank_within_group","difficulty_band"
606,"-2:-2|-2:0|-1:0|2:2",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,2.03716308916112,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,8,6,10,2.02030508910442,8.33333333333333,6,10,1.37666489859818,0,2.03716308916112,2.82842712474619,0.707080498450027,"F4_R25",0.553197710950942,-0.342004264885899,0.0523490600394965,0.271391979495859,-0.134755835195509,0.40017865040489,0.551020408163265,417,"medium"
937,"-1:0|1:-2|1:0|2:2",4,TRUE,2,1,1,"mixed",1.76612377556149,2.82842712474619,2.25,4,2,2.03716308916112,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,8,6,10,2.02030508910442,8.33333333333333,6,10,1.37666489859818,0,2.03716308916112,2.82842712474619,0.707080498450027,"F4_R25",0.553197710950942,-0.342004264885899,0.0523490600394965,0.271391979495859,-0.134755835195509,0.40017865040489,0.551020408163265,417,"medium"
1623,"-1:-2|0:2|1:0|2:0",4,TRUE,3,0,1,"mixed",1.80901699437495,2.23606797749979,2,3,2,2.03716308916112,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,8,6,10,2.02030508910442,8.33333333333333,6,10,1.37666489859818,0,2.03716308916112,2.82842712474619,0.707080498450027,"F4_R25",0.553197710950942,-0.342004264885899,0.0523490600394965,0.271391979495859,-0.134755835195509,0.40017865040489,0.551020408163265,417,"medium"
511,"-1:-1|-1:1|2:-2|2:-1",4,TRUE,0,3,1,"off_axis",1.97323055674804,2.82842712474619,2.75,4,2,2.07858444539843,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,9,8,10,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,2.07858444539843,2.82842712474619,0.649347281975168,"F4_R25",0.819897720502362,0.706508810356395,-1.2876990647278,0.271391979495859,-0.134755835195509,0.375343610431306,0.545649838882922,422,"medium"
617,"-1:-1|0:-2|2:-2|2:2",4,TRUE,1,3,0,"mixed",2.26776695296637,2.82842712474619,3,4,2,2.07858444539843,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,9,8,10,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,2.07858444539843,2.82842712474619,0.649347281975168,"F4_R25",0.819897720502362,0.706508810356395,-1.2876990647278,0.271391979495859,-0.134755835195509,0.375343610431306,0.545649838882922,422,"medium"
660,"-1:0|0:-2|1:2|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.07858444539843,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,9,8,10,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,2.07858444539843,2.82842712474619,0.649347281975168,"F4_R25",0.819897720502362,0.706508810356395,-1.2876990647278,0.271391979495859,-0.134755835195509,0.375343610431306,0.545649838882922,422,"medium"
794,"-2:-1|-2:2|0:-1|2:-2",4,TRUE,1,2,1,"mixed",2.22323055674804,2.82842712474619,3,4,2,2.07858444539843,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,9,8,10,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,2.07858444539843,2.82842712474619,0.649347281975168,"F4_R25",0.819897720502362,0.706508810356395,-1.2876990647278,0.271391979495859,-0.134755835195509,0.375343610431306,0.545649838882922,422,"medium"
1185,"-1:-1|0:-2|2:0|2:1",4,TRUE,2,1,1,"mixed",1.91257038496822,2.23606797749979,2.25,3,2,2.07858444539843,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,9,8,10,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,2.07858444539843,2.82842712474619,0.649347281975168,"F4_R25",0.819897720502362,0.706508810356395,-1.2876990647278,0.271391979495859,-0.134755835195509,0.375343610431306,0.545649838882922,422,"medium"
484,"-1:0|0:-1|1:2|2:2",4,TRUE,2,1,1,"mixed",1.76612377556149,2.82842712474619,2.25,4,2,2.02000580163574,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,7,6,8,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,2.02000580163574,2.82842712474619,0.829709829704831,"F4_R25",0.442726949909707,-1.39051734012819,1.17015005204386,0.271391979495859,-0.134755835195509,0.358995806125723,0.540279269602578,427,"medium"
488,"-1:0|1:-2|1:2|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.02000580163574,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,7,6,8,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,2.02000580163574,2.82842712474619,0.829709829704831,"F4_R25",0.442726949909707,-1.39051734012819,1.17015005204386,0.271391979495859,-0.134755835195509,0.358995806125723,0.540279269602578,427,"medium"
518,"-1:-1|-1:0|2:1|2:2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.02000580163574,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,7,6,8,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,2.02000580163574,2.82842712474619,0.829709829704831,"F4_R25",0.442726949909707,-1.39051734012819,1.17015005204386,0.271391979495859,-0.134755835195509,0.358995806125723,0.540279269602578,427,"medium"
853,"-2:-2|-2:2|-1:0|2:-2",4,TRUE,1,3,0,"mixed",2.37132034355964,2.82842712474619,3.25,4,2,2.02000580163574,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,7,6,8,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,2.02000580163574,2.82842712474619,0.829709829704831,"F4_R25",0.442726949909707,-1.39051734012819,1.17015005204386,0.271391979495859,-0.134755835195509,0.358995806125723,0.540279269602578,427,"medium"
857,"-1:-1|0:-1|2:-2|2:2",4,TRUE,1,3,0,"mixed",2.01776695296637,2.82842712474619,2.75,4,2,2.02000580163574,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,7,6,8,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,2.02000580163574,2.82842712474619,0.829709829704831,"F4_R25",0.442726949909707,-1.39051734012819,1.17015005204386,0.271391979495859,-0.134755835195509,0.358995806125723,0.540279269602578,427,"medium"
716,"-1:-2|-1:-1|1:-1|2:-2",4,TRUE,0,3,1,"off_axis",1.97323055674804,2.82842712474619,2.75,4,2,1.87792717443648,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,1.87792717443648,2.82842712474619,0.551149835962157,"F4_R25",-0.472075815456155,0.706508810356395,1.17015005204386,0.271391979495859,-1.3423754352168,0.333599591223157,0.534908700322234,432,"medium"
900,"-2:-1|-2:0|1:-1|2:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.87792717443648,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,1.87792717443648,2.82842712474619,0.551149835962157,"F4_R25",-0.472075815456155,0.706508810356395,1.17015005204386,0.271391979495859,-1.3423754352168,0.333599591223157,0.534908700322234,432,"medium"
1134,"-1:-1|-1:2|0:2|1:1",4,TRUE,1,2,1,"mixed",1.76612377556149,2.23606797749979,2.25,3,2,1.87792717443648,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,1.87792717443648,2.82842712474619,0.551149835962157,"F4_R25",-0.472075815456155,0.706508810356395,1.17015005204386,0.271391979495859,-1.3423754352168,0.333599591223157,0.534908700322234,432,"medium"
1299,"-2:-1|-1:-2|-1:0|0:2",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,1.87792717443648,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,1.87792717443648,2.82842712474619,0.551149835962157,"F4_R25",-0.472075815456155,0.706508810356395,1.17015005204386,0.271391979495859,-1.3423754352168,0.333599591223157,0.534908700322234,432,"medium"
1618,"-1:-1|0:-2|1:0|1:2",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.87792717443648,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,1.87792717443648,2.82842712474619,0.551149835962157,"F4_R25",-0.472075815456155,0.706508810356395,1.17015005204386,0.271391979495859,-1.3423754352168,0.333599591223157,0.534908700322234,432,"medium"
657,"-1:-1|-1:0|0:2|2:2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,2.03716308916112,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,8,8,8,0,8.33333333333333,6,10,1.10738878536948,0,2.03716308916112,2.82842712474619,0.707080498450027,"F4_R25",0.553197710950942,-0.342004264885899,-1.2876990647278,0.271391979495859,1.07286376482578,0.267750125658885,0.52953813104189,437,"medium"
709,"-2:-2|-2:0|2:-2|2:2",4,TRUE,1,3,0,"mixed",2.62132034355964,2.82842712474619,3.5,4,2,2.03716308916112,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,8,8,8,0,8.33333333333333,6,10,1.10738878536948,0,2.03716308916112,2.82842712474619,0.707080498450027,"F4_R25",0.553197710950942,-0.342004264885899,-1.2876990647278,0.271391979495859,1.07286376482578,0.267750125658885,0.52953813104189,437,"medium"
787,"-1:-2|-1:0|0:1|2:-2",4,TRUE,2,1,1,"mixed",1.76612377556149,2.82842712474619,2.25,4,2,2.03716308916112,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,8,8,8,0,8.33333333333333,6,10,1.10738878536948,0,2.03716308916112,2.82842712474619,0.707080498450027,"F4_R25",0.553197710950942,-0.342004264885899,-1.2876990647278,0.271391979495859,1.07286376482578,0.267750125658885,0.52953813104189,437,"medium"
815,"-1:-1|-1:0|2:-1|2:2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.03716308916112,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,8,8,8,0,8.33333333333333,6,10,1.10738878536948,0,2.03716308916112,2.82842712474619,0.707080498450027,"F4_R25",0.553197710950942,-0.342004264885899,-1.2876990647278,0.271391979495859,1.07286376482578,0.267750125658885,0.52953813104189,437,"medium"
1187,"-1:-2|-1:2|0:-2|2:0",4,TRUE,2,0,2,"mixed",2.11803398874989,2.23606797749979,2.5,3,2,2.03716308916112,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,8,8,8,0,8.33333333333333,6,10,1.10738878536948,0,2.03716308916112,2.82842712474619,0.707080498450027,"F4_R25",0.553197710950942,-0.342004264885899,-1.2876990647278,0.271391979495859,1.07286376482578,0.267750125658885,0.52953813104189,437,"medium"
559,"-1:-2|0:-2|2:-2|2:2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,8,8,8,0,8.33333333333333,6,10,1.10738878536948,0,2.03650581819918,2.82842712474619,0.625960641681523,"F4_R25",0.548965735280577,-0.342004264885899,-1.2876990647278,0.271391979495859,1.07286376482578,0.263518149988519,0.524167561761547,442,"medium"
661,"-1:0|0:-2|0:2|2:-2",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,8,8,8,0,8.33333333333333,6,10,1.10738878536948,0,2.03650581819918,2.82842712474619,0.625960641681523,"F4_R25",0.548965735280577,-0.342004264885899,-1.2876990647278,0.271391979495859,1.07286376482578,0.263518149988519,0.524167561761547,442,"medium"
793,"-1:-2|-1:0|-1:2|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,8,8,8,0,8.33333333333333,6,10,1.10738878536948,0,2.03650581819918,2.82842712474619,0.625960641681523,"F4_R25",0.548965735280577,-0.342004264885899,-1.2876990647278,0.271391979495859,1.07286376482578,0.263518149988519,0.524167561761547,442,"medium"
1184,"-1:-2|0:-2|0:1|2:0",4,TRUE,3,0,1,"mixed",1.80901699437495,2.23606797749979,2,3,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,8,8,8,0,8.33333333333333,6,10,1.10738878536948,0,2.03650581819918,2.82842712474619,0.625960641681523,"F4_R25",0.548965735280577,-0.342004264885899,-1.2876990647278,0.271391979495859,1.07286376482578,0.263518149988519,0.524167561761547,442,"medium"
1204,"-1:-2|-1:0|2:0|2:1",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,8,8,8,0,8.33333333333333,6,10,1.10738878536948,0,2.03650581819918,2.82842712474619,0.625960641681523,"F4_R25",0.548965735280577,-0.342004264885899,-1.2876990647278,0.271391979495859,1.07286376482578,0.263518149988519,0.524167561761547,442,"medium"
752,"-1:-2|-1:-1|0:1|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.00153397218646,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,8,6,10,2.02030508910442,8.33333333333333,6,10,1.37666489859818,0,2.00153397218646,2.82842712474619,0.661531689157382,"F4_R25",0.323792237527746,-0.342004264885899,0.0523490600394965,0.271391979495859,-0.134755835195509,0.170773176981694,0.518796992481203,447,"medium"
820,"-1:-2|-1:2|0:-1|2:2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.00153397218646,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,8,6,10,2.02030508910442,8.33333333333333,6,10,1.37666489859818,0,2.00153397218646,2.82842712474619,0.661531689157382,"F4_R25",0.323792237527746,-0.342004264885899,0.0523490600394965,0.271391979495859,-0.134755835195509,0.170773176981694,0.518796992481203,447,"medium"
873,"-2:-1|-2:0|2:-2|2:2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,2.00153397218646,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,8,6,10,2.02030508910442,8.33333333333333,6,10,1.37666489859818,0,2.00153397218646,2.82842712474619,0.661531689157382,"F4_R25",0.323792237527746,-0.342004264885899,0.0523490600394965,0.271391979495859,-0.134755835195509,0.170773176981694,0.518796992481203,447,"medium"
1419,"-1:-2|-1:-1|0:1|2:1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,2.00153397218646,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,8,6,10,2.02030508910442,8.33333333333333,6,10,1.37666489859818,0,2.00153397218646,2.82842712474619,0.661531689157382,"F4_R25",0.323792237527746,-0.342004264885899,0.0523490600394965,0.271391979495859,-0.134755835195509,0.170773176981694,0.518796992481203,447,"medium"
1483,"-1:-2|-1:2|0:-1|2:0",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,2.00153397218646,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,8,6,10,2.02030508910442,8.33333333333333,6,10,1.37666489859818,0,2.00153397218646,2.82842712474619,0.661531689157382,"F4_R25",0.323792237527746,-0.342004264885899,0.0523490600394965,0.271391979495859,-0.134755835195509,0.170773176981694,0.518796992481203,447,"medium"
433,"-1:-1|1:-2|1:1|2:-2",4,TRUE,0,3,1,"off_axis",1.97323055674804,2.82842712474619,2.75,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,9,8,10,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,2.04295532842377,2.82842712474619,0.60215679580886,"F4_R25",0.590492247079168,0.706508810356395,-1.2876990647278,0.271391979495859,-0.134755835195509,0.145938137008112,0.510741138560687,452,"medium"
517,"-2:-2|-1:-2|-1:1|2:2",4,TRUE,0,3,1,"off_axis",2.32678394734132,2.82842712474619,3.25,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,9,8,10,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,2.04295532842377,2.82842712474619,0.60215679580886,"F4_R25",0.590492247079168,0.706508810356395,-1.2876990647278,0.271391979495859,-0.134755835195509,0.145938137008112,0.510741138560687,452,"medium"
729,"-1:-2|-1:2|1:-1|2:-2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,9,8,10,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,2.04295532842377,2.82842712474619,0.60215679580886,"F4_R25",0.590492247079168,0.706508810356395,-1.2876990647278,0.271391979495859,-0.134755835195509,0.145938137008112,0.510741138560687,452,"medium"
915,"-1:-2|0:-2|1:1|2:2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,9,8,10,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,2.04295532842377,2.82842712474619,0.60215679580886,"F4_R25",0.590492247079168,0.706508810356395,-1.2876990647278,0.271391979495859,-0.134755835195509,0.145938137008112,0.510741138560687,452,"medium"
938,"-1:-1|1:-2|1:0|2:2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,9,8,10,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,2.04295532842377,2.82842712474619,0.60215679580886,"F4_R25",0.590492247079168,0.706508810356395,-1.2876990647278,0.271391979495859,-0.134755835195509,0.145938137008112,0.510741138560687,452,"medium"
940,"-2:-1|0:-1|1:2|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,9,8,10,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,2.04295532842377,2.82842712474619,0.60215679580886,"F4_R25",0.590492247079168,0.706508810356395,-1.2876990647278,0.271391979495859,-0.134755835195509,0.145938137008112,0.510741138560687,452,"medium"
1046,"-1:-2|-1:-1|1:-2|2:2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,9,8,10,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,2.04295532842377,2.82842712474619,0.60215679580886,"F4_R25",0.590492247079168,0.706508810356395,-1.2876990647278,0.271391979495859,-0.134755835195509,0.145938137008112,0.510741138560687,452,"medium"
1094,"-1:-1|0:2|1:2|2:1",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,9,8,10,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,2.04295532842377,2.82842712474619,0.60215679580886,"F4_R25",0.590492247079168,0.706508810356395,-1.2876990647278,0.271391979495859,-0.134755835195509,0.145938137008112,0.510741138560687,452,"medium"
1327,"-1:0|0:-2|1:2|2:1",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,9,8,10,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,2.04295532842377,2.82842712474619,0.60215679580886,"F4_R25",0.590492247079168,0.706508810356395,-1.2876990647278,0.271391979495859,-0.134755835195509,0.145938137008112,0.510741138560687,452,"medium"
1457,"-1:-2|0:2|1:0|2:1",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,9,8,10,1.01015254455221,8.33333333333333,6,10,1.10738878536948,0,2.04295532842377,2.82842712474619,0.60215679580886,"F4_R25",0.590492247079168,0.706508810356395,-1.2876990647278,0.271391979495859,-0.134755835195509,0.145938137008112,0.510741138560687,452,"medium"
1281,"-1:-1|-1:1|2:-1|2:1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,2.09574173292382,3,4,2,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,10,10,10,0,8.33333333333333,6,10,1.37666489859818,0,2.09574173292382,2.82842712474619,0.480585972053891,"F4_R25",0.930368481543597,1.75502188559869,0.0523490600394965,-3.68075372191259,1.07286376482578,0.129849470094976,0.504833512352309,462,"medium"
420,"-1:-1|0:1|1:2|2:2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.00219124314841,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,8,8,0,8.33333333333333,6,10,1.60128153805087,0,2.00219124314841,2.82842712474619,0.738790472371199,"F4_R25",0.328024213198112,-0.342004264885899,1.17015005204386,0.271391979495859,-1.3423754352168,0.0851865446351296,0.501611170784103,463,"medium"
426,"-2:-2|-1:-2|0:-1|2:2",4,TRUE,1,2,1,"mixed",2.22323055674804,2.82842712474619,3,4,2,2.00219124314841,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,8,8,0,8.33333333333333,6,10,1.60128153805087,0,2.00219124314841,2.82842712474619,0.738790472371199,"F4_R25",0.328024213198112,-0.342004264885899,1.17015005204386,0.271391979495859,-1.3423754352168,0.0851865446351296,0.501611170784103,463,"medium"
866,"-2:-1|-1:-1|2:-2|2:2",4,TRUE,0,3,1,"off_axis",2.32678394734132,2.82842712474619,3.25,4,2,2.00219124314841,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,8,8,0,8.33333333333333,6,10,1.60128153805087,0,2.00219124314841,2.82842712474619,0.738790472371199,"F4_R25",0.328024213198112,-0.342004264885899,1.17015005204386,0.271391979495859,-1.3423754352168,0.0851865446351296,0.501611170784103,463,"medium"
