"family_id","canonical_key","n_flippers","valid","n_axis","n_diagonal","n_oblique","geometry_class","mean_distance_from_s","max_distance_from_s","mean_manhattan_from_s","max_manhattan_from_s","max_chebyshev_from_s","mean_pairwise_distance","adjacent_components","n_orientations","symmetry_count"
1297,"-2:-1|-1:-2|-1:0|0:-1",4,TRUE,2,0,2,"mixed",1.61803398874989,2.23606797749979,2,3,2,1.6128990204492,1,4,2
1298,"-1:0|0:-1|1:-2|2:-1",4,TRUE,2,0,2,"mixed",1.61803398874989,2.23606797749979,2,3,2,1.77792717443648,1,8,1
1299,"-2:-1|-1:-2|-1:0|0:2",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,1.87792717443648,1,8,1
1300,"-1:-1|1:-2|1:0|2:-1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.81869125971184,1,8,1
1301,"-1:0|1:-2|1:0|2:-1",4,TRUE,2,0,2,"mixed",1.61803398874989,2.23606797749979,2,3,2,1.83650581819917,1,8,1
1302,"-1:-1|0:1|1:2|2:1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.9607698869111,1,8,1
1303,"-1:-2|1:0|1:2|2:1",4,TRUE,1,0,3,"mixed",1.92705098312484,2.23606797749979,2.5,3,2,2.04295532842377,2,8,1
1304,"-2:-1|-1:-2|-1:0|2:-1",4,TRUE,1,0,3,"mixed",1.92705098312484,2.23606797749979,2.5,3,2,1.80087670122451,1,8,1
1305,"-2:-1|-1:-2|-1:0|2:0",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,1.85432037668651,1,8,1
1306,"-1:-2|0:1|1:2|2:1",4,TRUE,1,0,3,"mixed",1.92705098312484,2.23606797749979,2.5,3,2,1.98371941369913,2,8,1
1307,"-2:-1|-1:-1|1:-2|2:-1",4,TRUE,0,1,3,"off_axis",2.03060437371812,2.23606797749979,2.75,3,2,1.80087670122451,1,8,1
1308,"-1:-1|-1:0|1:-2|2:-1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.86011261594915,2,8,1
1309,"-2:-1|-1:-2|-1:1|0:2",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,1.91934853067379,1,8,1
1310,"-1:-1|1:-2|1:1|2:-1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,2.00153397218646,2,4,2
1311,"-1:-1|0:1|1:-2|2:-1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.98371941369913,2,8,1
1312,"-1:-1|-1:1|1:-2|2:-1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,2.0607698869111,2,8,1
1313,"-1:-2|1:-1|1:2|2:1",4,TRUE,0,1,3,"off_axis",2.03060437371812,2.23606797749979,2.75,3,2,2.10732621144911,3,8,1
1314,"-1:-1|1:-2|1:2|2:-1",4,TRUE,0,1,3,"off_axis",2.03060437371812,2.23606797749979,2.75,3,2,1.98371941369913,2,8,1
1315,"-1:-1|0:2|1:-2|2:-1",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,2.00153397218646,2,8,1
1316,"-1:-1|-1:2|1:-2|2:-1",4,TRUE,0,1,3,"off_axis",2.03060437371812,2.23606797749979,2.75,3,2,2.08371941369913,3,8,1
1317,"-2:-1|-1:-2|-1:2|0:1",4,TRUE,1,0,3,"mixed",1.92705098312484,2.23606797749979,2.5,3,2,1.88371941369913,1,8,1
1318,"-1:0|1:-2|1:2|2:-1",4,TRUE,1,0,3,"mixed",1.92705098312484,2.23606797749979,2.5,3,2,2.02514076993644,2,8,1
1319,"-1:-1|1:-2|1:2|2:1",4,TRUE,0,1,3,"off_axis",2.03060437371812,2.23606797749979,2.75,3,2,2.06656212617375,2,8,1
1320,"-2:-1|-1:-2|-1:2|2:-1",4,TRUE,0,0,4,"off_axis",2.23606797749979,2.23606797749979,3,3,2,1.9659048552118,2,4,2
1321,"-2:-1|-1:-2|-1:2|2:0",4,TRUE,1,0,3,"mixed",2.17705098312484,2.23606797749979,2.75,3,2,2.04295532842377,2,8,1
1322,"-2:-1|-1:-2|-1:2|2:1",4,TRUE,0,0,4,"off_axis",2.23606797749979,2.23606797749979,3,3,2,2.08951165296178,3,8,1
1323,"-2:-1|-1:-2|0:1|0:2",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,1.91934853067379,1,8,1
1324,"-1:0|0:-1|1:2|2:1",4,TRUE,2,0,2,"mixed",1.61803398874989,2.23606797749979,2,3,2,1.94295532842377,2,4,2
1325,"-1:-1|-1:0|1:2|2:1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,2.00219124314841,2,8,1
1326,"-1:-2|0:-1|1:2|2:1",4,TRUE,1,0,3,"mixed",1.92705098312484,2.23606797749979,2.5,3,2,2.06656212617375,2,8,1
1327,"-1:0|0:-2|1:2|2:1",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,2.04295532842377,2,8,1
1328,"-1:-2|-1:0|1:2|2:1",4,TRUE,1,0,3,"mixed",1.92705098312484,2.23606797749979,2.5,3,2,2.12514076993644,3,8,1
1329,"-1:-1|0:-2|1:2|2:1",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,2.06142715787305,1,8,1
1330,"-2:-1|-1:-2|0:2|2:0",4,TRUE,2,0,2,"mixed",2.11803398874989,2.23606797749979,2.5,3,2,2.12000580163574,2,4,2
1331,"-2:-1|-1:-2|0:2|2:1",4,TRUE,1,0,3,"mixed",2.17705098312484,2.23606797749979,2.75,3,2,2.16656212617375,3,8,1
1332,"-1:-2|-1:-1|1:2|2:1",4,TRUE,0,1,3,"off_axis",2.03060437371812,2.23606797749979,2.75,3,2,2.12579804089839,2,8,1
1333,"-2:-1|-1:-2|1:2|2:1",4,TRUE,0,0,4,"off_axis",2.23606797749979,2.23606797749979,3,3,2,2.19016892392373,3,2,4
1334,"-1:-1|0:-1|1:-2|1:-1",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.47147766421189,1,8,1
1335,"-1:-2|-1:-1|0:-1|2:-1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.65366310572456,2,8,1
1336,"-2:-1|-1:-1|-1:0|0:-2",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.59508446196187,1,8,1
1337,"-1:-2|-1:-1|-1:0|0:-1",4,TRUE,2,1,1,"mixed",1.41257038496822,2.23606797749979,1.75,3,2,1.34787086646191,1,8,1
1338,"-1:-2|-1:-1|0:-1|1:0",4,TRUE,2,1,1,"mixed",1.41257038496822,2.23606797749979,1.75,3,2,1.55432037668651,1,8,1
1339,"-1:-2|-1:-1|0:-1|2:0",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.73650581819918,2,8,1
1340,"-1:-2|1:-1|1:0|2:-1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.76011261594915,2,8,1
1341,"-1:-1|-1:1|-1:2|0:1",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.57147766421189,1,8,1
1342,"-1:-2|-1:-1|0:-1|0:1",4,TRUE,2,1,1,"mixed",1.41257038496822,2.23606797749979,1.75,3,2,1.55366310572456,1,8,1
1343,"-1:-1|0:1|1:1|1:2",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.73716308916112,1,8,1
1344,"-1:-2|-1:-1|0:-1|2:1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.87858444539843,2,8,1
1345,"-1:-2|-1:-1|-1:2|0:-1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.55366310572456,1,8,1
1346,"-1:-2|-1:-1|0:-1|0:2",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.57147766421189,1,8,1
1347,"-1:-2|-1:-1|0:-1|1:2",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.76011261594915,2,8,1
1348,"-1:-2|-1:-1|1:-1|2:-1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,1.77726990347453,1,8,1
1349,"-1:-1|1:-2|1:-1|2:0",4,TRUE,1,2,1,"mixed",1.76612377556149,2.23606797749979,2.25,3,2,1.81869125971184,1,8,1
1350,"-1:-1|1:-2|1:-1|1:0",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.65366310572456,1,8,1
1351,"-1:-1|-1:0|1:-2|1:-1",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.73650581819918,1,8,1
1352,"-1:-2|-1:-1|1:-1|2:0",4,TRUE,1,2,1,"mixed",1.76612377556149,2.23606797749979,2.25,3,2,1.87792717443648,1,8,1
1353,"-1:-1|1:-2|1:-1|2:1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,1.98371941369913,2,8,1
1354,"-1:-1|-1:1|-1:2|1:1",4,TRUE,0,3,1,"off_axis",1.61967716615477,2.23606797749979,2.25,3,2,1.85432037668651,1,8,1
1355,"-1:-1|0:1|1:-2|1:-1",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.80087670122451,1,8,1
1356,"-1:-1|-1:1|1:-2|1:-1",4,TRUE,0,3,1,"off_axis",1.61967716615477,2.23606797749979,2.25,3,2,1.93716308916112,1,8,1
1357,"-1:-2|-1:-1|1:-1|2:1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,2.04295532842377,2,8,1
1358,"-1:-1|1:-2|1:-1|1:2",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,1.83650581819917,1,8,1
1359,"-1:-1|0:2|1:-2|1:-1",4,TRUE,1,2,1,"mixed",1.76612377556149,2.23606797749979,2.25,3,2,1.81869125971184,1,8,1
1360,"-1:-1|-1:2|1:-2|1:-1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,1.96011261594915,2,8,1
1361,"-2:-1|-1:-1|-1:2|0:-2",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,1.81869125971184,1,8,1
1362,"-1:-2|-1:-1|-1:0|2:-1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.73584854723723,2,8,1
1363,"-1:-2|-1:-1|1:0|2:-1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.86011261594915,1,8,1
1364,"-1:-2|1:-1|1:2|2:-1",4,TRUE,0,1,3,"off_axis",2.03060437371812,2.23606797749979,2.75,3,2,2.00666894048716,3,8,1
1365,"-1:-1|-1:1|-1:2|2:1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,1.93650581819917,2,8,1
1366,"-1:-2|-1:-1|0:1|2:-1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.94229805746182,2,8,1
1367,"-1:-1|1:-2|1:1|2:1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,2.04295532842377,2,8,1
1368,"-1:-2|-1:-1|-1:2|2:-1",4,TRUE,0,1,3,"off_axis",2.03060437371812,2.23606797749979,2.75,3,2,1.91869125971184,2,8,1
1369,"-1:-2|-1:-1|0:2|2:-1",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,1.96011261594915,2,8,1
1370,"-1:-2|-1:-1|1:2|2:-1",4,TRUE,0,1,3,"off_axis",2.03060437371812,2.23606797749979,2.75,3,2,2.0659048552118,3,8,1
1371,"-2:-1|-1:-1|0:-2|0:-1",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.53005630797458,1,8,1
1372,"-1:0|1:-2|1:-1|2:0",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.83650581819917,1,8,1
1373,"-2:-1|-1:-1|0:-2|0:2",4,TRUE,2,1,1,"mixed",1.91257038496822,2.23606797749979,2.25,3,2,1.83650581819917,1,8,1
1374,"-1:-1|0:-2|1:-1|2:-1",4,TRUE,1,2,1,"mixed",1.76612377556149,2.23606797749979,2.25,3,2,1.7128990204492,1,8,1
1375,"-1:0|0:-2|1:-1|2:-1",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.80087670122451,1,8,1
1376,"-1:-1|0:2|1:1|2:1",4,TRUE,1,2,1,"mixed",1.76612377556149,2.23606797749979,2.25,3,2,1.9607698869111,1,8,1
1377,"-1:-2|0:2|1:1|2:1",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,1.9607698869111,1,8,1
1378,"-2:-1|-1:-1|0:-2|2:-1",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,1.77726990347453,1,8,1
1379,"-2:-1|-1:-1|0:-2|2:0",4,TRUE,2,1,1,"mixed",1.91257038496822,2.23606797749979,2.25,3,2,1.87792717443648,1,8,1
1380,"-1:-2|1:1|1:2|2:0",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,2.04295532842377,2,8,1
1381,"-1:-2|-1:-1|-1:0|1:0",4,TRUE,2,1,1,"mixed",1.41257038496822,2.23606797749979,1.75,3,2,1.67147766421189,1,8,1
1382,"-1:-2|-1:-1|-1:0|2:0",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.77147766421189,2,8,1
1383,"-1:-2|0:-1|1:-1|2:-1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.67726990347453,1,8,1
1384,"-1:-1|-1:0|-1:1|-1:2",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.5064495102246,1,8,1
1385,"-1:-2|-1:-1|-1:0|0:1",4,TRUE,2,1,1,"mixed",1.41257038496822,2.23606797749979,1.75,3,2,1.55366310572456,1,8,1
1386,"-1:-1|0:1|1:1|2:1",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.79574173292382,1,8,1
1387,"-1:-2|-1:-1|-1:0|2:1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.87792717443648,2,8,1
1388,"-1:-2|-1:-1|-1:0|-1:2",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.58863495173727,1,8,1
1389,"-1:-2|-1:-1|-1:0|0:2",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.65366310572456,1,8,1
1390,"-1:-2|-1:-1|-1:0|1:2",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.87792717443648,2,8,1
1391,"-1:-2|-1:-1|1:0|2:0",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.87792717443648,1,8,1
1392,"-1:-2|0:1|1:-1|2:-1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.9659048552118,2,8,1
1393,"-1:-1|-1:1|-1:2|1:0",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.83650581819917,1,8,1
1394,"-1:-2|-1:-1|0:1|1:0",4,TRUE,2,1,1,"mixed",1.41257038496822,2.23606797749979,1.75,3,2,1.76011261594915,1,8,1
1395,"-1:-1|-1:0|1:1|1:2",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.87858444539843,1,8,1
1396,"-1:-2|-1:-1|1:0|2:1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,2.00219124314841,1,8,1
1397,"-1:-2|-1:-1|-1:2|1:0",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.87792717443648,1,8,1
1398,"-1:-2|-1:-1|0:2|1:0",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.86011261594915,1,8,1
1399,"-1:-2|-1:-1|1:0|1:2",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,2.00153397218646,2,8,1
1400,"-1:-2|0:2|1:-1|2:-1",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,1.98371941369913,2,8,1
1401,"-1:-1|-1:1|-1:2|2:0",4,TRUE,1,2,1,"mixed",1.76612377556149,2.23606797749979,2.25,3,2,1.93650581819917,2,8,1
1402,"-1:-2|-1:-1|0:1|2:0",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.94229805746182,2,8,1
1403,"-1:-1|0:-2|1:1|2:1",4,TRUE,1,2,1,"mixed",1.76612377556149,2.23606797749979,2.25,3,2,2.02000580163574,1,8,1
1404,"-1:-2|-1:-1|-1:2|2:0",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,1.97792717443648,2,8,1
1405,"-1:-2|-1:-1|0:2|2:0",4,TRUE,2,1,1,"mixed",1.91257038496822,2.23606797749979,2.25,3,2,2.01934853067379,2,8,1
1406,"-1:-2|-1:-1|1:2|2:0",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,2.12514076993644,3,8,1
1407,"-1:-2|-1:0|1:-1|2:-1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.88306214273718,2,8,1
1408,"-1:-1|-1:2|1:1|2:1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,2.04295532842377,2,8,1
1409,"-1:-2|-1:2|1:-1|2:-1",4,TRUE,0,1,3,"off_axis",2.03060437371812,2.23606797749979,2.75,3,2,2.02514076993644,2,8,1
1410,"-2:-1|-1:-1|1:-2|2:0",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,1.92448349897449,2,8,1
1411,"-1:-2|1:1|1:2|2:-1",4,TRUE,0,1,3,"off_axis",2.03060437371812,2.23606797749979,2.75,3,2,2.08951165296178,3,8,1
1412,"-1:-1|-1:0|1:-1|2:-1",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.65366310572456,1,8,1
1413,"-1:-1|-1:1|-1:2|1:-1",4,TRUE,0,3,1,"off_axis",1.61967716615477,2.23606797749979,2.25,3,2,1.91355629141115,1,8,1
1414,"-1:-1|-1:1|-1:2|2:-1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,1.99574173292381,2,8,1
1415,"-1:-2|-1:-1|-1:1|-1:2",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,1.63005630797458,1,4,2
1416,"-1:-1|-1:1|-1:2|0:-2",4,TRUE,1,2,1,"mixed",1.76612377556149,2.23606797749979,2.25,3,2,1.7128990204492,1,8,1
1417,"-1:-1|-1:1|-1:2|1:-2",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,1.96011261594915,2,8,1
1418,"-1:-1|-1:0|1:1|2:1",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.81934853067379,1,8,1
1419,"-1:-2|-1:-1|0:1|2:1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,2.00153397218646,2,8,1
1420,"-1:-2|-1:-1|-1:2|0:1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.67726990347453,1,8,1
1421,"-1:-2|-1:-1|0:1|0:2",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.67726990347453,1,8,1
1422,"-1:-2|-1:-1|0:1|1:2",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.88371941369913,1,8,1
1423,"-1:-2|-1:-1|1:1|2:1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,2.06142715787305,1,4,2
1424,"-1:-1|1:-2|1:1|1:2",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,1.91934853067379,1,8,1
1425,"-1:-1|0:-2|1:1|1:2",4,TRUE,1,2,1,"mixed",1.76612377556149,2.23606797749979,2.25,3,2,1.87858444539843,1,8,1
1426,"-1:-2|-1:-1|1:1|1:2",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,2.00219124314841,1,4,2
1427,"-1:-2|-1:-1|-1:2|2:1",4,TRUE,0,1,3,"off_axis",2.03060437371812,2.23606797749979,2.75,3,2,2.00153397218646,2,8,1
1428,"-1:-2|-1:-1|0:2|2:1",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,2.04295532842377,2,8,1
1429,"-1:-1|0:-1|1:-2|2:0",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.80087670122451,2,8,1
1430,"-1:-1|0:-1|1:-2|1:0",4,TRUE,2,1,1,"mixed",1.41257038496822,2.23606797749979,1.75,3,2,1.59508446196187,1,8,1
1431,"-1:-1|-1:0|0:-1|1:-2",4,TRUE,2,1,1,"mixed",1.41257038496822,2.23606797749979,1.75,3,2,1.55432037668651,1,8,1
1432,"-1:-2|0:-1|1:-1|2:0",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.77792717443648,1,8,1
1433,"-1:-1|0:-1|1:-2|2:1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.94295532842377,2,8,1
1434,"-1:-1|-1:2|0:1|1:1",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.77792717443648,1,8,1
1435,"-1:-1|0:-1|0:1|1:-2",4,TRUE,2,1,1,"mixed",1.41257038496822,2.23606797749979,1.75,3,2,1.67726990347453,1,8,1
1436,"-1:-1|-1:1|0:-1|1:-2",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.77792717443648,1,8,1
1437,"-1:-2|0:-1|1:-1|2:1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.94295532842377,2,8,1
1438,"-1:-1|0:-1|1:-2|1:2",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.76011261594915,1,8,1
1439,"-1:-1|0:-1|0:2|1:-2",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.69508446196187,1,8,1
1440,"-1:-1|-1:2|0:-1|1:-2",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.80087670122451,2,8,1
1441,"-2:-1|-1:0|-1:2|0:-2",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,1.90087670122451,2,8,1
1442,"-1:-2|-1:0|0:-1|2:-1",4,TRUE,2,0,2,"mixed",1.61803398874989,2.23606797749979,2,3,2,1.77726990347453,2,8,1
1443,"-1:-2|0:-1|1:0|2:-1",4,TRUE,2,0,2,"mixed",1.61803398874989,2.23606797749979,2,3,2,1.77792717443648,1,8,1
1444,"-1:-2|1:0|1:2|2:-1",4,TRUE,1,0,3,"mixed",1.92705098312484,2.23606797749979,2.5,3,2,2.0659048552118,3,8,1
1445,"-1:-1|-1:2|0:1|2:1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.96011261594915,2,8,1
1446,"-1:-2|0:-1|0:1|2:-1",4,TRUE,2,0,2,"mixed",1.61803398874989,2.23606797749979,2,3,2,1.91869125971184,2,8,1
1447,"-1:-1|1:-2|1:0|2:1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.98371941369913,2,8,1
1448,"-1:-2|-1:2|0:-1|2:-1",4,TRUE,1,0,3,"mixed",1.92705098312484,2.23606797749979,2.5,3,2,1.94229805746182,2,8,1
1449,"-1:-2|0:-1|0:2|2:-1",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,1.93650581819917,2,8,1
1450,"-1:-2|0:-1|1:2|2:-1",4,TRUE,1,0,3,"mixed",1.92705098312484,2.23606797749979,2.5,3,2,2.00666894048716,3,8,1
1451,"-2:-1|-1:0|0:-2|0:-1",4,TRUE,3,0,1,"mixed",1.55901699437495,2.23606797749979,1.75,3,2,1.65366310572456,1,8,1
1452,"-1:0|0:-1|1:-2|2:0",4,TRUE,3,0,1,"mixed",1.55901699437495,2.23606797749979,1.75,3,2,1.83650581819917,2,8,1
1453,"-2:-1|-1:0|0:-2|0:2",4,TRUE,3,0,1,"mixed",1.80901699437495,2.23606797749979,2,3,2,1.91869125971184,2,8,1
1454,"-1:-1|0:-2|1:0|2:-1",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.81869125971184,1,8,1
1455,"-1:0|0:-2|1:0|2:-1",4,TRUE,3,0,1,"mixed",1.55901699437495,2.23606797749979,1.75,3,2,1.8594553449872,2,8,1
1456,"-1:-1|0:1|1:2|2:0",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.98371941369913,2,8,1
1457,"-1:-2|0:2|1:0|2:1",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,2.04295532842377,2,8,1
1458,"-2:-1|-1:0|0:-2|2:-1",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,1.88306214273718,2,8,1
1459,"-2:-1|-1:0|0:-2|2:0",4,TRUE,3,0,1,"mixed",1.80901699437495,2.23606797749979,2,3,2,1.93650581819917,2,8,1
1460,"-1:-2|0:1|1:2|2:0",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,2.0659048552118,3,8,1
1461,"-1:-2|-1:0|0:-1|1:0",4,TRUE,3,0,1,"mixed",1.30901699437495,2.23606797749979,1.5,3,2,1.63071357893653,1,8,1
1462,"-1:-2|-1:0|0:-1|2:0",4,TRUE,3,0,1,"mixed",1.55901699437495,2.23606797749979,1.75,3,2,1.8128990204492,2,8,1
1463,"-1:-1|-1:0|-1:2|0:1",4,TRUE,2,1,1,"mixed",1.41257038496822,2.23606797749979,1.75,3,2,1.57147766421189,1,8,1
1464,"-1:-2|-1:0|0:-1|0:1",4,TRUE,3,0,1,"mixed",1.30901699437495,2.23606797749979,1.5,3,2,1.57147766421189,1,8,1
1465,"-1:-1|0:1|1:0|1:2",4,TRUE,2,1,1,"mixed",1.41257038496822,2.23606797749979,1.75,3,2,1.77792717443648,1,8,1
1466,"-1:-2|-1:0|0:-1|2:1",4,TRUE,2,0,2,"mixed",1.61803398874989,2.23606797749979,2,3,2,1.91934853067379,2,8,1
1467,"-1:-2|-1:0|-1:2|0:-1",4,TRUE,2,0,2,"mixed",1.61803398874989,2.23606797749979,2,3,2,1.65366310572456,1,8,1
1468,"-1:-2|-1:0|0:-1|0:2",4,TRUE,3,0,1,"mixed",1.55901699437495,2.23606797749979,1.75,3,2,1.67147766421189,1,8,1
1469,"-1:-2|-1:0|0:-1|1:2",4,TRUE,2,0,2,"mixed",1.61803398874989,2.23606797749979,2,3,2,1.86011261594915,2,8,1
