"family_id","canonical_key","n_flippers","valid","n_axis","n_diagonal","n_oblique","geometry_class","mean_distance_from_s","max_distance_from_s","mean_manhattan_from_s","max_manhattan_from_s","max_chebyshev_from_s","mean_pairwise_distance","adjacent_components","n_orientations","symmetry_count","gf2_rank","nullity","full_rank","reachable_states_log2","reachable_states","solutions_per_reachable_log2","solutions_per_reachable","distinct_move_rows","distinct_move_columns"
136,"-1:-2|0:1|2:2",3,TRUE,1,1,1,"mixed",2.02149836741533,2.82842712474619,2.66666666666667,4,2,2.12878317245756,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
137,"-2:-2|-1:0|2:2",3,TRUE,1,2,0,"mixed",2.21895141649746,2.82842712474619,3,4,2,2.18926048568524,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
138,"-2:-1|-1:-1|2:-2",3,TRUE,0,2,1,"off_axis",2.15956955487303,2.82842712474619,3,4,2,1.85483170074866,1,8,1,16,9,FALSE,16,65536,9,512,25,25
139,"-1:-1|-1:0|2:-2",3,TRUE,1,2,0,"mixed",1.74754689570643,2.82842712474619,2.33333333333333,4,2,1.88452263156088,2,8,1,20,5,FALSE,20,1048576,5,32,25,25
140,"-2:-2|-1:1|0:2",3,TRUE,1,2,0,"mixed",2.08088022903976,2.82842712474619,2.66666666666667,4,2,2.02149836741533,2,8,1,20,5,FALSE,20,1048576,5,32,25,25
141,"-1:-1|1:1|2:-2",3,TRUE,0,3,0,"diagonal_only",1.88561808316413,2.82842712474619,2.66666666666667,4,2,2.15956955487303,2,4,2,24,1,FALSE,24,16777216,1,2,25,25
142,"-1:-1|0:1|2:-2",3,TRUE,1,2,0,"mixed",1.74754689570643,2.82842712474619,2.33333333333333,4,2,2.09053396114418,2,8,1,20,5,FALSE,20,1048576,5,32,25,25
143,"-1:-1|-1:1|2:-2",3,TRUE,0,3,0,"diagonal_only",1.88561808316413,2.82842712474619,2.66666666666667,4,2,2.12022489195639,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
144,"-1:-2|1:-1|2:2",3,TRUE,0,2,1,"off_axis",2.15956955487303,2.82842712474619,3,4,2,2.19781876618641,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
145,"-1:-1|1:2|2:-2",3,TRUE,0,2,1,"off_axis",2.15956955487303,2.82842712474619,3,4,2,2.15956955487303,2,8,1,16,9,FALSE,16,65536,9,512,25,25
146,"-1:-1|0:2|2:-2",3,TRUE,1,2,0,"mixed",2.08088022903976,2.82842712474619,2.66666666666667,4,2,2.15847410326978,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
147,"-1:-1|-1:2|2:-2",3,TRUE,0,2,1,"off_axis",2.15956955487303,2.82842712474619,3,4,2,2.15847410326978,3,8,1,20,5,FALSE,20,1048576,5,32,25,25
148,"-2:-2|-1:1|2:2",3,TRUE,0,3,0,"diagonal_only",2.35702260395516,2.82842712474619,3.33333333333333,4,2,2.15956955487303,2,4,2,24,1,FALSE,24,16777216,1,2,25,25
149,"-2:-1|-1:0|2:-2",3,TRUE,1,1,1,"mixed",2.02149836741533,2.82842712474619,2.66666666666667,4,2,1.95355822528973,1,8,1,24,1,FALSE,24,16777216,1,2,25,25
150,"-2:-1|-2:0|2:-2",3,TRUE,1,1,1,"mixed",2.35483170074866,2.82842712474619,3,4,2,1.95246277368648,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
151,"-1:0|1:-2|2:2",3,TRUE,1,1,1,"mixed",2.02149836741533,2.82842712474619,2.66666666666667,4,2,2.18926048568524,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
152,"-1:-1|1:-2|2:2",3,TRUE,0,2,1,"off_axis",2.15956955487303,2.82842712474619,3,4,2,2.15956955487303,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
153,"-1:-2|1:-2|2:2",3,TRUE,0,1,2,"off_axis",2.43352102658192,2.82842712474619,3.33333333333333,4,2,2.15847410326978,3,8,1,20,5,FALSE,20,1048576,5,32,25,25
154,"-2:-1|1:2|2:-2",3,TRUE,0,1,2,"off_axis",2.43352102658192,2.82842712474619,3.33333333333333,4,2,2.15956955487303,2,4,2,24,1,FALSE,24,16777216,1,2,25,25
155,"-2:-1|0:2|2:-2",3,TRUE,1,1,1,"mixed",2.35483170074866,2.82842712474619,3,4,2,2.25720062781084,3,8,1,16,9,FALSE,16,65536,9,512,25,25
156,"-2:-1|-1:2|2:-2",3,TRUE,0,1,2,"off_axis",2.43352102658192,2.82842712474619,3.33333333333333,4,2,2.19781876618641,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
157,"-2:-2|0:1|0:2",3,TRUE,2,1,0,"mixed",1.94280904158206,2.82842712474619,2.33333333333333,4,2,1.98215370449869,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
158,"-1:0|0:-1|2:2",3,TRUE,2,1,0,"mixed",1.60947570824873,2.82842712474619,2,4,2,1.98324915610194,2,4,2,24,1,FALSE,24,16777216,1,2,25,25
159,"-1:-1|-1:0|2:2",3,TRUE,1,2,0,"mixed",1.74754689570643,2.82842712474619,2.33333333333333,4,2,1.98324915610194,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
160,"-1:-2|0:-1|2:2",3,TRUE,1,1,1,"mixed",2.02149836741533,2.82842712474619,2.66666666666667,4,2,2.09053396114418,2,8,1,20,5,FALSE,20,1048576,5,32,25,25
161,"-1:0|0:-2|2:2",3,TRUE,2,1,0,"mixed",1.94280904158206,2.82842712474619,2.33333333333333,4,2,2.18816503408199,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
162,"-1:-2|-1:0|2:2",3,TRUE,1,1,1,"mixed",2.02149836741533,2.82842712474619,2.66666666666667,4,2,2.18816503408199,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
163,"-1:-1|0:-2|2:2",3,TRUE,1,2,0,"mixed",2.08088022903976,2.82842712474619,2.66666666666667,4,2,2.12022489195639,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
164,"-1:-2|0:-2|2:2",3,TRUE,1,1,1,"mixed",2.35483170074866,2.82842712474619,3,4,2,2.08943850954093,3,8,1,20,5,FALSE,20,1048576,5,32,25,25
165,"-2:-2|0:2|2:0",3,TRUE,2,1,0,"mixed",2.2761423749154,2.82842712474619,2.66666666666667,4,2,2.35483170074866,4,4,2,24,1,FALSE,24,16777216,1,2,25,25
166,"-2:-1|0:-2|2:2",3,TRUE,1,1,1,"mixed",2.35483170074866,2.82842712474619,3,4,2,2.29544983912422,4,8,1,24,1,FALSE,24,16777216,1,2,25,25
167,"-1:-2|-1:-1|2:2",3,TRUE,0,2,1,"off_axis",2.15956955487303,2.82842712474619,3,4,2,2.09053396114418,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
168,"-2:-1|-1:-2|2:2",3,TRUE,0,1,2,"off_axis",2.43352102658192,2.82842712474619,3.33333333333333,4,2,2.19781876618641,3,4,2,16,9,FALSE,16,65536,9,512,25,25
169,"-1:-2|0:-2|1:-2",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,1.74535599249993,2,4,2,24,1,FALSE,24,16777216,1,2,25,25
170,"-2:-1|-1:-2|0:-2",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,1.85373624914541,2,8,1,20,5,FALSE,20,1048576,5,32,25,25
171,"-1:-2|-1:-1|0:-2",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.51074918370766,1,8,1,20,5,FALSE,20,1048576,5,32,25,25
172,"-1:-2|0:-2|0:-1",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.44171358997881,1,8,1,24,1,FALSE,24,16777216,1,2,25,25
173,"-1:-1|0:-2|1:-2",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.71676051329096,1,8,1,24,1,FALSE,24,16777216,1,2,25,25
174,"-1:-2|0:-2|2:-1",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,1.99071198499986,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
175,"-2:-1|-2:0|0:-2",3,TRUE,2,0,1,"mixed",2.07868932583326,2.23606797749979,2.33333333333333,3,2,2.0500938466243,3,8,1,20,5,FALSE,20,1048576,5,32,25,25
176,"-1:-2|-1:0|0:-2",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.74535599249993,2,8,1,16,9,FALSE,16,65536,9,512,25,25
177,"-1:-2|0:-2|1:0",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.88342717995763,2,8,1,16,9,FALSE,16,65536,9,512,25,25
178,"-1:-2|0:-2|2:0",3,TRUE,2,0,1,"mixed",2.07868932583326,2.23606797749979,2.33333333333333,3,2,2.14882037116536,3,8,1,20,5,FALSE,20,1048576,5,32,25,25
179,"-1:-2|2:-1|2:0",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,2.08943850954093,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
180,"-1:-1|-1:2|0:2",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.81439158622878,2,8,1,16,9,FALSE,16,65536,9,512,25,25
181,"-1:-2|0:-2|0:1",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.74535599249993,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
182,"-1:-1|0:2|1:2",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.95246277368648,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
183,"-1:-2|0:-2|2:1",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,2.18816503408199,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
184,"-1:-2|-1:2|0:-2",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,1.64772491956211,2,8,1,20,5,FALSE,20,1048576,5,32,25,25
185,"-1:-2|0:-2|0:2",3,TRUE,2,0,1,"mixed",2.07868932583326,2.23606797749979,2.33333333333333,3,2,1.60838025664548,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
186,"-1:-2|0:-2|1:2",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,1.85373624914541,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
187,"-1:-2|1:-2|2:-1",3,TRUE,0,0,3,"off_axis",2.23606797749979,2.23606797749979,3,3,2,2.05974757872871,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
188,"-1:-2|-1:-1|1:-2",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,1.85373624914541,2,8,1,20,5,FALSE,20,1048576,5,32,25,25
189,"-1:-2|0:-1|1:-2",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.71676051329096,1,4,2,24,1,FALSE,24,16777216,1,2,25,25
190,"-1:-2|1:-2|2:0",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,2.25610517620759,4,8,1,16,9,FALSE,16,65536,9,512,25,25
191,"-1:-2|-1:0|1:-2",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,2.0500938466243,3,8,1,20,5,FALSE,20,1048576,5,32,25,25
192,"-1:-2|1:-2|2:1",3,TRUE,0,0,3,"off_axis",2.23606797749979,2.23606797749979,3,3,2,2.29544983912422,4,8,1,24,1,FALSE,24,16777216,1,2,25,25
193,"-1:-1|-1:2|1:2",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,2.11912944035314,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
194,"-1:-2|0:1|1:-2",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.99071198499986,3,4,2,16,9,FALSE,16,65536,9,512,25,25
195,"-1:-2|-1:2|1:-2",3,TRUE,0,0,3,"off_axis",2.23606797749979,2.23606797749979,3,3,2,1.99071198499986,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
196,"-1:-2|0:2|1:-2",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,1.88342717995763,2,4,2,24,1,FALSE,24,16777216,1,2,25,25
197,"-2:-1|-1:-2|-1:-1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,1.5500938466243,1,4,2,24,1,FALSE,24,16777216,1,2,25,25
198,"-2:-1|-1:-2|-1:0",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.71676051329096,1,8,1,24,1,FALSE,24,16777216,1,2,25,25
199,"-1:-1|1:-2|2:-1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,1.92277184287426,2,8,1,16,9,FALSE,16,65536,9,512,25,25
200,"-2:-1|-1:-2|-1:2",3,TRUE,0,0,3,"off_axis",2.23606797749979,2.23606797749979,3,3,2,1.89308091206204,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
201,"-1:0|1:-2|2:-1",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.99180743660311,2,8,1,20,5,FALSE,20,1048576,5,32,25,25
202,"-2:-1|-1:-2|0:2",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,2.02149836741533,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
203,"-1:-1|1:2|2:1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,2.15956955487303,2,4,2,24,1,FALSE,24,16777216,1,2,25,25
204,"-1:-2|1:2|2:1",3,TRUE,0,0,3,"off_axis",2.23606797749979,2.23606797749979,3,3,2,2.19781876618641,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
205,"-1:-2|-1:-1|0:-1",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.344082517041,1,8,1,16,9,FALSE,16,65536,9,512,25,25
206,"-1:-1|1:-2|1:-1",3,TRUE,0,2,1,"off_axis",1.68816503408199,2.23606797749979,2.33333333333333,3,2,1.71676051329096,1,8,1,24,1,FALSE,24,16777216,1,2,25,25
207,"-1:-2|-1:-1|2:-1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,1.85373624914541,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
208,"-2:-1|-1:-1|0:-2",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.71676051329096,1,8,1,24,1,FALSE,24,16777216,1,2,25,25
209,"-1:-2|-1:-1|-1:0",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.44171358997881,1,8,1,24,1,FALSE,24,16777216,1,2,25,25
210,"-1:-2|-1:-1|1:0",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.78579610701981,1,8,1,20,5,FALSE,20,1048576,5,32,25,25
211,"-1:-2|-1:-1|2:0",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.95246277368648,2,8,1,20,5,FALSE,20,1048576,5,32,25,25
212,"-1:-2|1:-1|2:-1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,1.89308091206204,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
213,"-1:-1|-1:1|-1:2",3,TRUE,0,2,1,"off_axis",1.68816503408199,2.23606797749979,2.33333333333333,3,2,1.67741585037433,1,8,1,24,1,FALSE,24,16777216,1,2,25,25
214,"-1:-2|-1:-1|0:1",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.68706958247874,1,8,1,16,9,FALSE,16,65536,9,512,25,25
215,"-1:-1|1:1|1:2",3,TRUE,0,2,1,"off_axis",1.68816503408199,2.23606797749979,2.33333333333333,3,2,1.95355822528973,1,8,1,24,1,FALSE,24,16777216,1,2,25,25
216,"-1:-2|-1:-1|2:1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,2.09053396114418,2,8,1,20,5,FALSE,20,1048576,5,32,25,25
217,"-1:-2|-1:-1|-1:2",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,1.64772491956211,1,8,1,24,1,FALSE,24,16777216,1,2,25,25
218,"-1:-2|-1:-1|0:2",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.71676051329096,1,8,1,20,5,FALSE,20,1048576,5,32,25,25
219,"-1:-2|-1:-1|1:2",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,1.99180743660311,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
220,"-1:-1|0:-1|1:-2",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.5500938466243,1,8,1,24,1,FALSE,24,16777216,1,2,25,25
221,"-1:-2|0:-1|2:-1",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.85373624914541,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
222,"-2:-1|-1:0|0:-2",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.85373624914541,2,8,1,20,5,FALSE,20,1048576,5,32,25,25
223,"-1:-2|-1:0|0:-1",3,TRUE,2,0,1,"mixed",1.4120226591666,2.23606797749979,1.66666666666667,3,2,1.51074918370766,1,8,1,20,5,FALSE,20,1048576,5,32,25,25
224,"-1:-2|0:-1|1:0",3,TRUE,2,0,1,"mixed",1.4120226591666,2.23606797749979,1.66666666666667,3,2,1.64882037116536,1,8,1,24,1,FALSE,24,16777216,1,2,25,25
225,"-1:-2|0:-1|2:0",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.95246277368648,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
226,"-1:-2|1:0|2:-1",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.99180743660311,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
227,"-1:-1|-1:2|0:1",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.71676051329096,1,8,1,20,5,FALSE,20,1048576,5,32,25,25
228,"-1:-2|0:-1|0:1",3,TRUE,2,0,1,"mixed",1.4120226591666,2.23606797749979,1.66666666666667,3,2,1.64772491956211,1,8,1,24,1,FALSE,24,16777216,1,2,25,25
229,"-1:-1|0:1|1:2",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.85483170074866,1,8,1,16,9,FALSE,16,65536,9,512,25,25
230,"-1:-2|0:-1|2:1",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,2.09053396114418,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
231,"-1:-2|-1:2|0:-1",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.68706958247874,1,8,1,16,9,FALSE,16,65536,9,512,25,25
232,"-1:-2|0:-1|0:2",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.67741585037433,1,8,1,24,1,FALSE,24,16777216,1,2,25,25
233,"-1:-2|0:-1|1:2",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.89308091206204,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
234,"-1:-1|1:-2|2:0",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,2.05974757872871,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
235,"-1:-1|1:-2|1:0",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.85373624914541,2,8,1,20,5,FALSE,20,1048576,5,32,25,25
236,"-1:-1|-1:0|1:-2",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.78579610701981,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
237,"-1:-2|1:-1|2:0",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,2.02149836741533,2,8,1,20,5,FALSE,20,1048576,5,32,25,25
238,"-1:-1|1:-2|2:1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,2.19781876618641,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
239,"-1:-1|-1:2|1:1",3,TRUE,0,2,1,"off_axis",1.68816503408199,2.23606797749979,2.33333333333333,3,2,2.02149836741533,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
240,"-1:-1|0:1|1:-2",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.89308091206204,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
241,"-1:-1|-1:1|1:-2",3,TRUE,0,2,1,"off_axis",1.68816503408199,2.23606797749979,2.33333333333333,3,2,2.02149836741533,2,8,1,20,5,FALSE,20,1048576,5,32,25,25
242,"-1:-2|1:-1|2:1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,2.19781876618641,3,4,2,16,9,FALSE,16,65536,9,512,25,25
243,"-1:-1|1:-2|1:2",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,1.99180743660311,2,8,1,20,5,FALSE,20,1048576,5,32,25,25
244,"-1:-1|0:2|1:-2",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.92277184287426,2,8,1,16,9,FALSE,16,65536,9,512,25,25
245,"-1:-1|-1:2|1:-2",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,2.05974757872871,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
246,"-2:-1|-1:2|0:-2",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,2.05974757872871,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
247,"-1:-2|-1:0|2:-1",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.99071198499986,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
248,"-1:-2|1:2|2:-1",3,TRUE,0,0,3,"off_axis",2.23606797749979,2.23606797749979,3,3,2,2.23606797749979,4,8,1,20,5,FALSE,20,1048576,5,32,25,25
249,"-1:-1|-1:2|2:1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,2.15847410326978,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
250,"-1:-2|0:1|2:-1",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,2.12878317245756,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
251,"-1:-2|-1:2|2:-1",3,TRUE,0,0,3,"off_axis",2.23606797749979,2.23606797749979,3,3,2,2.12878317245756,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
252,"-1:-2|0:2|2:-1",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,2.15847410326978,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
253,"-2:-1|0:-2|0:-1",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.74535599249993,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
254,"-1:0|1:-2|2:0",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,2.0500938466243,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
255,"-2:-1|0:-2|0:2",3,TRUE,2,0,1,"mixed",2.07868932583326,2.23606797749979,2.33333333333333,3,2,2.0500938466243,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
256,"-1:-1|0:-2|2:-1",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.88342717995763,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
257,"-1:0|0:-2|2:-1",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.99071198499986,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
258,"-1:-1|0:2|2:1",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,2.15847410326978,3,8,1,20,5,FALSE,20,1048576,5,32,25,25
259,"-1:-2|0:2|2:1",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,2.15847410326978,3,8,1,20,5,FALSE,20,1048576,5,32,25,25
260,"-2:-1|0:-2|2:-1",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,1.99071198499986,3,4,2,16,9,FALSE,16,65536,9,512,25,25
261,"-2:-1|0:-2|2:0",3,TRUE,2,0,1,"mixed",2.07868932583326,2.23606797749979,2.33333333333333,3,2,2.11912944035314,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
262,"-1:-2|1:2|2:0",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,2.29544983912422,4,8,1,24,1,FALSE,24,16777216,1,2,25,25
263,"-1:-2|-1:0|1:0",3,TRUE,2,0,1,"mixed",1.4120226591666,2.23606797749979,1.66666666666667,3,2,1.844082517041,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
264,"-1:-2|-1:0|2:0",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,2.01074918370766,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
265,"-1:-1|-1:0|-1:2",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.60838025664548,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
266,"-1:-2|-1:0|0:1",3,TRUE,2,0,1,"mixed",1.4120226591666,2.23606797749979,1.66666666666667,3,2,1.64772491956211,2,8,1,20,5,FALSE,20,1048576,5,32,25,25
267,"-1:-1|0:1|2:1",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.95246277368648,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
268,"-1:-2|-1:0|2:1",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,2.08943850954093,3,8,1,20,5,FALSE,20,1048576,5,32,25,25
269,"-1:-2|-1:0|-1:2",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.74535599249993,2,4,2,24,1,FALSE,24,16777216,1,2,25,25
270,"-1:-2|-1:0|0:2",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.81439158622878,2,8,1,16,9,FALSE,16,65536,9,512,25,25
271,"-1:-2|-1:0|1:2",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,2.08943850954093,3,8,1,24,1,FALSE,24,16777216,1,2,25,25
272,"-1:-2|1:0|2:0",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.98215370449869,2,8,1,24,1,FALSE,24,16777216,1,2,25,25
273,"-1:-1|-1:2|1:0",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.95246277368648,2,8,1,20,5,FALSE,20,1048576,5,32,25,25
